,title,vote_count,vote_average,genres,popularity,imdb_id
22907,In Fear,88.0,5.6,['Thriller'],3.802031,tt2165859
22913,Breathe In,96.0,6.1,['Drama'],6.437916,tt1999987
22914,The Garden of Words,358.0,7.5,"['Animation', 'Drama', 'Romance']",11.160680000000001,tt2591814
22927,300: Rise of an Empire,2438.0,6.1,"['Action', 'War']",12.904677000000001,tt1253863
22933,Particle Fever,102.0,7.1,['Documentary'],10.743115,tt1385956
22941,Contracted,140.0,5.0,"['Horror', 'Thriller']",7.220003,tt2281159
22942,The Bag Man,134.0,5.2,"['Crime', 'Drama', 'Thriller']",10.896238,tt2212008
22945,Legend of the BoneKnapper Dragon,69.0,6.5,"['TV Movie', 'Animation', 'Fantasy']",6.8168690000000005,tt1744776
22949,Obvious Child,190.0,6.7,"['Comedy', 'Romance']",6.480574,tt2910274
22950,Cheap Thrills,156.0,6.3,"['Drama', 'Comedy', 'Crime']",11.311003999999999,tt2389182
22954,The Keeper of Lost Causes,166.0,7.0,"['Thriller', 'Mystery', 'Crime']",7.721255,tt2438644
22959,A Werewolf Boy,66.0,7.8,"['Fantasy', 'Romance']",3.783265,tt2315152
22960,Trouble at Timpetill,98.0,5.9,"['Fantasy', 'Adventure']",7.607153,tt0953382
22962,Bad Country,90.0,5.7,"['Drama', 'Action', 'Crime']",11.221264999999999,tt2350892
22968,The Man from the Future,69.0,6.7,"['Comedy', 'Fantasy', 'Science Fiction']",3.011822,tt2027178
22979,Mr. Peabody & Sherman,861.0,6.7,"['Animation', 'Adventure', 'Family']",9.493838,tt0864835
22980,Under the Skin,1118.0,6.0,"['Thriller', 'Science Fiction', 'Drama']",6.707974,tt1441395
22981,Need for Speed,1560.0,6.1,"['Action', 'Crime', 'Drama', 'Thriller']",18.271383,tt2369135
22982,Barefoot,210.0,6.3,"['Comedy', 'Drama', 'Romance']",5.939334,tt2355495
22985,Veronica Mars,482.0,6.5,"['Comedy', 'Drama', 'Crime']",7.510159,tt2771372
22994,Bad Words,335.0,6.4,['Comedy'],5.8471660000000005,tt2170299
22995,Son of God,83.0,5.9,['Drama'],6.477291999999999,tt3210686
23009,Puss in Boots: The Three Diablos,112.0,6.6,"['Animation', 'Family']",12.018446,tt2268617
23011,Meu Passado me Condena,69.0,6.5,['Comedy'],2.994109,tt3034258
23012,My Mom Is a Character,117.0,7.7,['Comedy'],4.402871,tt2464018
23016,The French Minister,74.0,5.6,['Comedy'],4.27285,tt2609222
23017,Why Don't You Play in Hell?,73.0,7.0,"['Drama', 'Action', 'Comedy']",4.631176,tt2409302
23018,Spanish Affair,220.0,6.8,"['Comedy', 'Romance']",5.255451,tt2955316
23026,Age of Uprising: The Legend of Michael Kohlhaas,63.0,6.0,"['Drama', 'History']",7.7042600000000006,tt2054790
23037,Space Pirate Captain Harlock,365.0,6.4,"['Animation', 'Science Fiction']",7.857666,tt2668134
23046,Le Crocodile du Botswanga,120.0,5.0,['Comedy'],4.4205440000000005,tt2969776
23053,Captain America: The Winter Soldier,5881.0,7.6,"['Action', 'Adventure', 'Science Fiction']",18.717704,tt1843866
23057,Starred Up,324.0,7.1,['Drama'],7.047117,tt2567712
23062,Noah,2408.0,5.5,"['Drama', 'Adventure']",14.924487,tt1959490
23063,The Nut Job,322.0,5.5,"['Animation', 'Comedy', 'Family', 'Adventure']",7.875792999999999,tt1821658
23064,Avengers Confidential: Black Widow & Punisher,68.0,5.8,"['Animation', 'Science Fiction', 'Action']",9.945558,tt3482378
23065,Belle and Sebastian,144.0,6.9,['Adventure'],5.4950529999999995,tt3146360
23073,A Gang Story,88.0,6.7,"['Crime', 'Drama']",6.597927,tt1741542
23085,BloodRayne: The Third Reich,58.0,3.7,"['Action', 'Adventure', 'Fantasy', 'Horror']",5.9267970000000005,tt1153546
23094,BloodRayne: Deliverance,56.0,3.2,"['Action', 'Horror', 'Western']",4.531697,tt0896036
23103,Diplomacy,73.0,7.2,['Drama'],3.848346,tt3129564
23108,13 Sins,355.0,6.2,"['Horror', 'Thriller']",9.067788,tt2059171
23110,The Legend of Hercules,542.0,4.4,"['Action', 'Adventure']",6.599539,tt1043726
23111,Muppets Most Wanted,318.0,6.2,"['Comedy', 'Adventure', 'Crime', 'Family']",7.244956,tt2281587
23118,Dom Hemingway,213.0,5.8,"['Comedy', 'Crime', 'Drama']",5.713973999999999,tt2402105
23121,Electrick Children,51.0,6.5,['Drama'],7.164645,tt2139843
23123,Moebius,52.0,6.5,['Drama'],4.333616999999999,tt2942522
23126,Blood Ties,175.0,6.0,"['Thriller', 'Crime', 'Drama']",14.934555,tt1747958
23127,Wetlands,103.0,5.1,"['Drama', 'Comedy']",4.4256400000000005,tt2524674
23128,Free to Play,60.0,7.1,['Documentary'],3.453816,tt3203290
23136,Junior,238.0,5.6,['Comedy'],5.1871279999999995,tt2836252
23139,Best Man Down,65.0,6.1,"['Comedy', 'Drama']",5.875708,tt1885300
23143,The Machine,336.0,5.9,"['Science Fiction', 'Thriller']",5.871579,tt2317225
23148,In the Blood,116.0,5.2,"['Action', 'Crime', 'Thriller']",6.332859,tt2101570
23150,Möbius,64.0,5.4,"['Drama', 'Thriller']",9.299699,tt2106550
23155,Going Postal,59.0,7.0,"['Fantasy', 'Comedy', 'Science Fiction']",5.818278,tt1219817
23158,The Quiet Ones,253.0,5.1,['Horror'],6.322844,tt2235779
23159,Draft Day,309.0,6.5,['Drama'],5.596449,tt2223990
23163,We Are the Best!,62.0,6.9,"['Drama', 'Music']",3.727996,tt2364975
23170,The Raid 2,832.0,7.6,"['Action', 'Crime', 'Thriller']",8.434884,tt2265171
23171,Metro Manila,58.0,7.2,"['Crime', 'Thriller', 'Drama', 'Action']",2.853241,tt1845838
23187,The Amazing Spider-Man 2,4274.0,6.5,"['Action', 'Adventure', 'Fantasy']",26.23687,tt1872181
23193,Son of Batman,299.0,6.8,"['Animation', 'Action', 'Adventure']",12.317738,tt3139072
23198,Calvary,334.0,7.1,['Drama'],11.033403,tt2234003
23200,Oculus,1079.0,6.3,['Horror'],8.698042999999998,tt2388715
23205,God's Not Dead,242.0,5.9,['Drama'],6.097499,tt2528814
23208,Cold in July,265.0,6.3,"['Drama', 'Thriller']",7.327216,tt1179031
23216,Beauty and the Beast,669.0,5.8,"['Fantasy', 'Romance']",19.628834,tt2316801
23219,Witching & Bitching,182.0,6.0,"['Comedy', 'Horror']",13.515614000000001,tt2404738
23224,Rio 2,997.0,6.3,"['Animation', 'Adventure', 'Comedy', 'Family']",8.18534,tt2357291
23225,An Honest Liar,66.0,7.3,"['History', 'Comedy', 'Documentary']",2.4007810000000003,tt2246565
23228,In Your Eyes,275.0,7.1,"['Drama', 'Romance', 'Science Fiction']",8.448518,tt2101569
23229,Bears,72.0,7.2,"['Documentary', 'Family']",3.6619610000000002,tt2458776
23233,Fading Gigolo,219.0,5.9,['Comedy'],9.596119,tt2258345
23234,Transcendence,2339.0,5.9,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",9.730176,tt2209764
23237,Hatchet III,83.0,5.6,"['Horror', 'Thriller', 'Comedy', 'Action']",4.546004,tt1870419
23238,Wake Wood,60.0,5.5,"['Drama', 'Horror', 'Thriller']",3.092998,tt1296899
23239,Heaven is for Real,234.0,6.1,['Drama'],7.883710000000001,tt1929263
23245,The Other Woman,1467.0,6.2,"['Comedy', 'Romance']",9.389353999999999,tt2203939
23246,A Haunted House 2,352.0,5.4,"['Comedy', 'Horror']",8.172603,tt2828996
23248,Mulan II,450.0,6.0,"['Animation', 'Comedy', 'Family', 'Action']",7.424486999999999,tt0279967
23253,Le Week-End,50.0,6.4,"['Comedy', 'Drama']",3.7413300000000005,tt2392326
23257,Vampire Academy,603.0,5.8,"['Comedy', 'Action', 'Fantasy']",12.227198,tt1686821
23263,Brick Mansions,628.0,5.7,"['Action', 'Crime', 'Drama']",7.482958999999999,tt1430612
23264,Devil's Knot,205.0,5.7,"['Crime', 'Drama', 'Thriller']",5.988507,tt0804463
23273,Conquest 1453,50.0,6.4,"['Adventure', 'Drama', 'Action', 'War']",3.032698,tt1783232
23275,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,351.0,6.7,"['Adventure', 'Comedy', 'Drama']",5.434305999999999,tt2113681
23276,Locke,780.0,6.9,"['Drama', 'Thriller']",12.792394,tt2692904
23281,Rage,292.0,5.1,"['Action', 'Crime', 'Thriller']",12.397494,tt2401807
23289,Pompeii,1294.0,5.2,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",12.204174,tt1921064
23290,All That Glitters,179.0,6.4,['Comedy'],4.930447,tt1587877
23291,The Ultimate Accessory,55.0,5.4,['Comedy'],2.912044,tt2319018
23309,Neighbors,2773.0,6.2,['Comedy'],11.90575,tt2004420
23325,Jodorowsky's Dune,172.0,8.1,"['Documentary', 'Drama']",6.184419999999999,tt1935156
23328,A Case of You,108.0,5.4,"['Comedy', 'Romance']",5.819403,tt1817081
23330,Belle,230.0,7.2,['Drama'],13.454169,tt2404181
23331,The Immigrant,256.0,6.2,"['Drama', 'Romance']",6.985914999999999,tt1951181
23333,A Wednesday!,61.0,7.0,"['Action', 'Drama']",3.143929,tt1280558
23335,Good People,187.0,5.2,"['Thriller', 'Crime', 'Action']",6.965686,tt1361318
23341,Magic Magic,79.0,5.2,['Thriller'],7.201764999999999,tt1929308
23349,Moms' Night Out,122.0,5.5,['Comedy'],6.127301999999999,tt3014666
23358,Lucy,6048.0,6.3,"['Action', 'Science Fiction']",36.447603,tt2872732
23359,X-Men: Days of Future Past,6155.0,7.5,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",26.058586,tt1877832
23360,Godzilla,3232.0,6.1,"['Action', 'Science Fiction', 'Thriller']",14.019239,tt0831387
23363,Lovely Molly,90.0,5.1,"['Horror', 'Thriller']",8.361319,tt1707392
23364,Walk of Shame,561.0,5.8,['Comedy'],7.844705,tt2463288
23367,Blue Ruin,464.0,6.9,"['Crime', 'Thriller']",11.509412,tt2359024
23368,Palo Alto,356.0,6.4,['Drama'],7.261527,tt2479800
23369,Kid Cannabis,65.0,6.3,['Drama'],4.718862000000001,tt0780548
23379,Chef,1203.0,7.2,['Comedy'],8.720309,tt2883512
23387,Rosemary's Baby,64.0,6.1,"['Thriller', 'Drama', 'Horror', 'Mystery']",3.578894,tt3087752
23391,Lesson of the Evil,51.0,6.8,"['Thriller', 'Horror']",3.4517870000000004,tt2294473
23399,The Normal Heart,320.0,7.9,['Drama'],12.661286,tt1684226
23405,Afflicted,210.0,6.4,"['Horror', 'Thriller']",8.932319999999999,tt2309961
23421,Blended,1028.0,6.6,['Comedy'],10.395472,tt1086772
23422,Begin Again,1285.0,7.3,"['Comedy', 'Music', 'Romance', 'Drama']",10.289628,tt1980929
23426,Big Ass Spider!,80.0,5.4,['Science Fiction'],12.48386,tt1830713
23437,Maleficent,4607.0,7.0,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",19.467404000000002,tt1587310
23438,The Two Faces of January,265.0,5.5,['Thriller'],10.652311,tt1976000
23439,Zombeavers,213.0,4.8,"['Horror', 'Action', 'Comedy']",5.599039,tt2784512
23443,At Middleton,53.0,5.9,"['Romance', 'Comedy']",6.195085,tt1483324
23457,The Love Punch,139.0,5.7,['Comedy'],6.1368529999999994,tt2234261
23459,A Million Ways to Die in the West,1494.0,5.8,"['Comedy', 'Western']",10.38391,tt2557490
23465,Edge of Tomorrow,4979.0,7.6,"['Action', 'Science Fiction']",31.982986,tt1631867
23467,Serial (Bad) Weddings,1114.0,6.9,['Comedy'],10.926965,tt2800240
23471,Tracks,190.0,7.0,"['Adventure', 'Drama']",0.23999299999999998,tt2167266
23472,Mission: Impossible - Rogue Nation,3274.0,7.1,"['Action', 'Adventure', 'Thriller']",17.836882,tt2381249
23473,Neverland,93.0,6.0,"['Adventure', 'Fantasy', 'Family']",7.999749,tt1720619
23477,Million Dollar Arm,264.0,6.6,['Drama'],9.453942,tt1647668
23479,G.B.F.,144.0,6.0,['Comedy'],0.265042,tt2429074
23485,Jimi: All Is by My Side,63.0,5.3,"['Drama', 'Music']",4.250364,tt2402085
23489,Bad Ass 2: Bad Asses,77.0,5.7,['Action'],7.164553999999999,tt2996648
23495,Flight 7500,208.0,4.3,"['Thriller', 'Horror', 'Mystery']",5.265969,tt1975159
23508,Lilting,53.0,7.0,['Drama'],3.264401,tt2560102
23512,The Fault in Our Stars,3868.0,7.6,"['Romance', 'Drama']",16.274653,tt2582846
23513,The Grand Seduction,109.0,6.7,['Comedy'],15.108282999999998,tt2319580
23515,Raze,57.0,5.3,"['Horror', 'Thriller']",3.217885,tt2111392
23520,Minuscule: Valley of the Lost Ants,128.0,6.6,"['Animation', 'Adventure', 'Family']",6.583428,tt2368672
23526,Tangled Ever After,383.0,7.1,"['Animation', 'Comedy', 'Action', 'Family']",9.953967,tt2112281
23536,A Letter to Momo,70.0,7.2,"['Comedy', 'Fantasy', 'Animation', 'Drama']",9.491888000000001,tt1853614
23537,Maps to the Stars,398.0,5.8,['Drama'],9.431878999999999,tt2172584
23544,Goodbye World,51.0,5.3,"['Drama', 'Comedy']",8.6054,tt2352802
23545,Frequencies,156.0,6.6,"['Romance', 'Science Fiction']",4.701726,tt2414766
23546,So Undercover,298.0,5.8,['Action'],4.783716,tt1766094
23547,Mindscape,202.0,6.5,"['Thriller', 'Drama']",10.860471,tt1715336
23553,22 Jump Street,3375.0,7.0,"['Crime', 'Comedy', 'Action']",10.901496,tt2294449
23554,Human Capital,201.0,7.4,['Drama'],7.217205,tt2465578
23555,The Equalizer,2997.0,7.1,"['Thriller', 'Action', 'Crime']",17.618057,tt0455944
23557,How to Train Your Dragon 2,3163.0,7.6,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",12.256689,tt1646971
23561,Birdman,4657.0,7.4,"['Drama', 'Comedy']",18.193263,tt2562232
23564,Sexual Chronicles of a French Family,93.0,4.3,"['Comedy', 'Drama']",9.47693,tt1753584
23572,17 Girls,103.0,5.6,['Drama'],5.109329,tt1860152
23589,Haunt,101.0,5.1,['Horror'],10.964552000000001,tt2386278
23594,Boyhood,2008.0,7.5,['Drama'],6.430591000000001,tt1065073
23595,The Trials of Cate McCall,69.0,5.8,['Drama'],15.028038,tt1323973
23599,Think Like a Man Too,229.0,6.3,"['Comedy', 'Romance']",7.576924000000001,tt2239832
23602,Jersey Boys,257.0,6.8,"['Music', 'Drama']",6.447072,tt1742044
23608,The Internet's Own Boy: The Story of Aaron Swartz,180.0,7.8,"['Crime', 'Documentary']",6.114898,tt3268458
23617,Transformers: Age of Extinction,3136.0,5.8,"['Science Fiction', 'Action', 'Adventure']",18.495599,tt2109248
23625,Finding Vivian Maier,112.0,7.8,['Documentary'],7.035082000000001,tt2714900
23628,Perfect Sisters,103.0,5.5,"['Thriller', 'Drama', 'Crime']",5.654098,tt2027231
23631,Frank,667.0,6.8,"['Comedy', 'Drama', 'Mystery']",5.8478449999999995,tt1605717
23636,Very Good Girls,145.0,5.9,['Drama'],12.328489999999999,tt1931602
23641,They Came Together,173.0,5.3,['Comedy'],9.139014999999999,tt2398249
23645,Planes: Fire & Rescue,286.0,5.8,"['Animation', 'Comedy', 'Adventure', 'Family']",7.579855,tt2980706
23659,Tammy,508.0,5.0,['Comedy'],7.359522,tt2103254
23664,Colorful,62.0,7.2,"['Animation', 'Drama']",8.732753,tt1677561
23665,The Babadook,1890.0,6.5,"['Drama', 'Thriller', 'Horror']",8.832788,tt2321549
23672,White God,105.0,6.6,['Drama'],6.313465,tt2844798
23673,Whiplash,4376.0,8.3,['Drama'],64.29999000000001,tt2582802
23675,Gone Girl,6023.0,7.9,"['Mystery', 'Thriller', 'Drama']",154.80100900000002,tt2267998
23678,The Angriest Man in Brooklyn,179.0,5.5,"['Drama', 'Comedy']",9.911949,tt1294970
23679,Life Itself,160.0,7.7,['Documentary'],7.615552,tt2382298
23692,Dawn of the Planet of the Apes,4511.0,7.3,"['Science Fiction', 'Action', 'Drama', 'Thriller']",75.385211,tt2103281
23695,Ra.One,89.0,5.4,"['Adventure', 'Action', 'Science Fiction']",5.251132,tt1562871
23701,No One Lives,173.0,5.5,"['Horror', 'Thriller']",7.202832000000001,tt1763264
23708,Miss Violence,61.0,6.7,['Drama'],3.2850309999999996,tt3078242
23717,Deliver Us from Evil,705.0,5.9,"['Thriller', 'Crime', 'Horror']",8.536777,tt2377322
23724,And So It Goes,166.0,5.7,"['Comedy', 'Drama', 'Romance']",7.696839999999999,tt2465146
23729,Premature,120.0,5.4,['Comedy'],6.322381,tt2182256
23737,Sex Tape,1733.0,5.2,['Comedy'],27.470696000000004,tt1956620
23743,I Origins,1089.0,7.5,"['Science Fiction', 'Drama']",11.901185,tt2884206
23748,The Purge: Anarchy,2008.0,6.6,"['Horror', 'Thriller']",27.756026000000002,tt2975578
23752,Words and Pictures,71.0,6.5,"['Comedy', 'Drama', 'Romance']",3.352204,tt2380331
23753,Guardians of the Galaxy,10014.0,7.9,"['Action', 'Science Fiction', 'Adventure']",53.291601,tt2015381
23758,The Signal,639.0,5.8,"['Thriller', 'Science Fiction']",8.536786,tt2910814
23764,Jimmy's Hall,50.0,6.5,"['History', 'Drama']",2.839854,tt3110960
23766,Willow Creek,116.0,5.0,"['Adventure', 'Horror', 'Mystery', 'Thriller']",8.742453999999999,tt2885364
23767,The Expendables 3,1830.0,6.1,"['Action', 'Adventure', 'Thriller']",14.753545,tt2333784
23769,Goliyon Ki Raasleela Ram-Leela,54.0,7.1,"['Drama', 'Romance']",6.034115,tt2215477
23772,Hercules,1707.0,5.6,"['Action', 'Adventure']",19.606895,tt1267297
23780,A Most Wanted Man,545.0,6.5,['Thriller'],10.432407000000001,tt1972571
23783,Wish I Was Here,304.0,6.4,"['Drama', 'Comedy']",6.1492949999999995,tt2870708
23818,Hellion,51.0,5.5,"['Thriller', 'Drama']",13.079538000000001,tt3186318
23819,The Trip to Italy,100.0,6.4,"['Comedy', 'Drama']",5.61555,tt2967006
23822,Earth to Echo,294.0,5.7,"['Family', 'Adventure', 'Science Fiction']",12.412221,tt2183034
23824,Largo Winch II,127.0,5.9,"['Action', 'Adventure', 'Thriller']",6.643014999999999,tt1322333
23830,Step Up All In,649.0,6.7,"['Romance', 'Drama', 'Music']",8.588925999999999,tt2626350
23834,Video Games: The Movie,91.0,5.9,"['History', 'Documentary', 'Animation']",11.564066,tt3214002
23845,Life After Beth,235.0,5.0,"['Romance', 'Comedy', 'Horror']",5.486893,tt2581244
23849,Felony,52.0,5.4,"['Mystery', 'Thriller', 'Crime']",4.273751,tt2402603
23850,The Rover,295.0,6.1,"['Crime', 'Drama']",6.561373,tt2345737
23853,The Italian,53.0,5.5,['Comedy'],3.157512,tt1612608
23854,Get on Up,158.0,6.4,"['Drama', 'Music']",7.92736,tt2473602
23861,Magic in the Moonlight,749.0,6.5,"['Comedy', 'Drama', 'Romance']",6.626077,tt2870756
23868,Winter Sleep,132.0,7.6,['Drama'],11.32208,tt2758880
23871,In Order of Disappearance,142.0,7.0,"['Thriller', 'Action', 'Comedy', 'Crime']",5.480099,tt2675914
23872,Housebound,362.0,6.5,"['Horror', 'Comedy', 'Thriller']",5.343018,tt3504048
23877,The Hundred-Foot Journey,516.0,7.3,['Drama'],14.466789000000002,tt2980648
23878,Batman: Assault on Arkham,298.0,7.3,"['Thriller', 'Animation', 'Action', 'Crime']",6.0955,tt3139086
23890,The Den,123.0,6.2,"['Horror', 'Thriller']",7.752544,tt2503154
23896,Jupiter Ascending,2816.0,5.2,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']",21.463465,tt1617661
23897,Teenage Mutant Ninja Turtles,2677.0,5.8,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",22.337973,tt1291150
23898,I'll Follow You Down,66.0,6.0,"['Science Fiction', 'Drama', 'Mystery']",4.968243,tt2048770
23902,Rob the Mob,96.0,6.2,"['Crime', 'Drama']",7.731183000000001,tt2481480
23906,The Giver,1859.0,6.4,"['Drama', 'Science Fiction']",12.472206,tt0435651
23908,The Pretty One,83.0,6.1,"['Comedy', 'Drama']",9.197511,tt2140577
23918,Let's Be Cops,1234.0,6.4,['Comedy'],15.962793,tt1924435
23932,Appleseed Alpha,154.0,6.4,"['Animation', 'Science Fiction', 'Action']",3.770032,tt3638012
23942,The Inbetweeners 2,214.0,6.1,['Comedy'],6.3567,tt3097204
23955,The Sacrament,139.0,5.6,"['Horror', 'Mystery', 'Thriller']",5.350658,tt2383068
23957,Sin City: A Dame to Kill For,1314.0,6.3,"['Crime', 'Thriller']",20.623642,tt0458481
23962,If I Stay,1415.0,7.3,['Drama'],9.659244000000001,tt1355630
23972,The Canal,139.0,5.7,"['Horror', 'Mystery', 'Thriller']",12.352907,tt2517658
23973,Night Moves,110.0,5.8,"['Thriller', 'Drama']",6.3528199999999995,tt2043933
23985,Are You Here,108.0,5.0,['Comedy'],10.10786,tt1545754
23989,"Two Days, One Night",327.0,6.8,['Drama'],6.868022,tt2737050
23993,Lights Out,71.0,7.5,['Horror'],4.08272,tt3605002
24000,Coherence,653.0,7.2,"['Thriller', 'Science Fiction']",6.851242999999999,tt2866360
24010,The Pyramid,365.0,4.6,['Horror'],9.312354,tt2799166
24011,Exists,87.0,4.8,['Horror'],5.364259,tt1988621
24013,Life of Crime,144.0,5.5,"['Comedy', 'Crime']",17.788579000000002,tt1663207
24015,"As Above, So Below",788.0,6.1,"['Horror', 'Thriller']",10.846585000000001,tt2870612
24026,The One I Love,259.0,6.8,"['Romance', 'Comedy', 'Drama']",5.34697,tt2756032
24034,El niño,79.0,6.5,"['Action', 'Drama', 'Thriller']",5.818608,tt2093990
24038,The Guest,661.0,6.5,"['Mystery', 'Thriller', 'Action']",6.441964,tt2980592
24040,Leprechaun: Origins,59.0,3.8,['Horror'],4.438003,tt2345613
24075,Before I Go to Sleep,672.0,6.2,"['Mystery', 'Thriller']",14.921298,tt1726592
24081,Pride,457.0,7.7,"['Drama', 'Comedy']",9.111867,tt3169706
24082,Into the Storm,829.0,5.8,"['Action', 'Thriller']",9.092925,tt2106361
24083,The Calling,89.0,5.6,['Thriller'],4.99324,tt1666335
24085,Third Person,218.0,5.8,"['Drama', 'Romance']",8.808328,tt2343793
24086,Honeymoon,261.0,5.4,['Horror'],6.107378,tt3177316
24087,God's Pocket,67.0,5.7,['Drama'],4.1852599999999995,tt2920808
24089,The Drop,859.0,6.7,"['Drama', 'Crime']",11.695036,tt1600196
24092,"20,000 Days on Earth",73.0,7.0,"['Documentary', 'Drama', 'Music']",11.922021,tt2920540
24096,The Skeleton Twins,294.0,6.7,['Drama'],9.44394,tt1571249
24097,Saint Seiya: Legend of Sanctuary,162.0,5.0,"['Action', 'Animation', 'Fantasy']",6.751603,tt2231489
24119,American Dreams in China,62.0,6.7,['Drama'],3.2822139999999997,tt2278392
24121,The Maze Runner,5540.0,7.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",76.93789,tt1790864
24122,No Good Deed,182.0,5.6,"['Crime', 'Thriller']",24.644320999999998,tt2011159
24123,Camp X-Ray,395.0,6.7,['Drama'],11.153327,tt2994190
24138,Sharknado 2: The Second One,192.0,4.5,"['Thriller', 'Horror', 'Science Fiction']",5.281329,tt3062074
24139,The Riot Club,378.0,5.9,"['Drama', 'Thriller']",6.967835000000001,tt2717860
24140,A Walk Among the Tombstones,1145.0,6.2,"['Crime', 'Drama', 'Mystery', 'Thriller']",14.914924,tt0365907
24142,My Old Lady,100.0,6.1,"['Romance', 'Comedy', 'Drama']",11.127162,tt2908856
24148,Laggies,432.0,6.1,"['Comedy', 'Romance']",12.938085000000001,tt2034031
24153,God Help the Girl,98.0,6.8,"['Comedy', 'Drama', 'Music']",6.684283,tt2141751
24158,What We Did on Our Holiday,179.0,6.7,['Comedy'],11.576578,tt2725962
24164,Force Majeure,255.0,6.8,"['Comedy', 'Drama']",12.165685,tt2121382
24179,The Homesman,262.0,6.4,"['Western', 'Drama']",7.375146000000001,tt2398231
